scan_name,plane,scan_point,correction_x,correction_y
9212_01Oct23_020644_01Oct23_022335,2,2,-0.7736537159558008,0.17894470519158742
9212_01Oct23_020644_01Oct23_022335,2,3,-0.7209402149076227,0.08410846709496725
9212_01Oct23_020644_01Oct23_022335,2,4,-0.7805515267675991,0.05873873033074626
9212_01Oct23_020644_01Oct23_022335,2,5,-0.7341795591453565,-0.013290870969618696
9212_01Oct23_020644_01Oct23_022335,2,6,-0.6694477702766723,-0.009053187140566719
9212_01Oct23_020644_01Oct23_022335,2,7,-0.9521247823804992,0.004182340541360473
9212_01Oct23_020644_01Oct23_022335,2,8,-0.8450589875186182,-0.009907835101443427
9212_01Oct23_020644_01Oct23_022335,2,9,-0.910750863471737,-0.022993497089835852
9212_01Oct23_020644_01Oct23_022335,2,10,-0.8958905346928021,-0.02287160931058357
9212_01Oct23_020644_01Oct23_022335,2,11,-1.1072214364334634,-0.020350905692793575
9212_01Oct23_020644_01Oct23_022335,2,12,-0.9240954842953402,-0.034112014470965644
9212_01Oct23_020644_01Oct23_022335,2,13,-0.8277615773561392,-0.025383057207258163
9212_01Oct23_020644_01Oct23_022335,2,14,-0.8301877609251593,-0.01553486134097835
9212_01Oct23_020644_01Oct23_022335,2,15,-0.692270117587105,0.027706454510425534
9212_01Oct23_020644_01Oct23_022335,2,16,-0.8230591288653465,-0.0338167291011675
9212_01Oct23_020644_01Oct23_022335,2,17,-0.6554771909278618,-0.060413043215477386
9212_01Oct23_020644_01Oct23_022335,2,18,-0.768070354917591,-0.050264404795553226
9212_01Oct23_020644_01Oct23_022335,2,19,-0.6271623230773362,-0.1316366799353365
9212_01Oct23_020644_01Oct23_022335,2,20,-0.8205686912539853,-0.1979536426965004
9212_01Oct23_020644_01Oct23_022335,2,21,-0.8104087348379321,-0.24062857126504872
9212_01Oct23_020644_01Oct23_022335,2,22,-0.7169661265165883,-0.24242354121002502
9212_01Oct23_020644_01Oct23_022335,2,23,-0.8193125053022263,-0.35873793308177093
9212_01Oct23_020644_01Oct23_022335,2,24,-0.7011377799655966,-0.3545544122069429
9212_01Oct23_042441_01Oct23_044343,1,0,-0.4982985146227692,0.19460985105013606
9212_01Oct23_042441_01Oct23_044343,1,1,-0.8791770191754478,0.032556711314919606
9212_01Oct23_042441_01Oct23_044343,1,2,-0.8387488012344957,-0.1385821916034644
9212_01Oct23_042441_01Oct23_044343,1,3,-1.0103011818266143,-0.3170057426312548
9212_01Oct23_042441_01Oct23_044343,1,4,-1.07128352586245,-0.46097562149172994
9212_01Oct23_042441_01Oct23_044343,1,5,-0.9588611174995918,-0.5505318059105683
9212_01Oct23_042441_01Oct23_044343,1,6,-0.8065856958170831,-0.6110044652464516
9212_01Oct23_042441_01Oct23_044343,1,7,-0.9312326018299233,-0.7348116681743863
9212_01Oct23_042441_01Oct23_044343,1,8,-0.8356577122438335,-0.7803970874917324
9212_01Oct23_042441_01Oct23_044343,1,9,-0.5805626835560864,-0.7966009984538712
9212_01Oct23_042441_01Oct23_044343,1,10,-0.5195152307023183,-0.6941542983206495
9212_01Oct23_042441_01Oct23_044343,1,11,-1.550306779328465,0.02356031190313819
9212_01Oct23_042441_01Oct23_044343,1,12,-1.6808690689512715,0.06751098120564061
9212_01Oct23_042441_01Oct23_044343,1,13,-1.4878493707090046,0.09872979254543286
9212_01Oct23_042441_01Oct23_044343,1,14,-1.3528948791625088,0.12808197829004186
9212_01Oct23_042441_01Oct23_044343,1,15,-1.3512234719399892,0.15093342399602586
9212_01Oct23_042441_01Oct23_044343,1,16,-1.202124489283238,0.23027509901320795
9212_01Oct23_042441_01Oct23_044343,1,17,-1.0585705894347388,0.23380752588335038
9212_01Oct23_042441_01Oct23_044343,1,18,-1.1858894241020685,0.18891898930385692
9212_01Oct23_042441_01Oct23_044343,1,19,-0.9902383503102921,0.1458098738750182
9212_01Oct23_042441_01Oct23_044343,1,20,-0.8707854673448492,0.10253917851748807
9212_01Oct23_042441_01Oct23_044343,1,21,-0.7838805612793848,0.014614572546767355
9212_01Oct23_042441_01Oct23_044343,1,22,-0.581811326554639,-0.04264249629523347
9212_01Oct23_042441_01Oct23_044343,1,23,-0.4005392065989516,-0.13080352606027995
9212_01Oct23_042441_01Oct23_044343,1,24,-0.4770079612349404,-0.21383981798897772
9212_01Oct23_042441_01Oct23_044343,2,0,0.14446713468733924,-0.3570826080905032
9212_01Oct23_042441_01Oct23_044343,2,1,0.03190267334720229,-0.6116132016808982
9212_01Oct23_042441_01Oct23_044343,2,2,0.09743523264391411,-0.7718342524386037
9212_01Oct23_042441_01Oct23_044343,2,3,0.13269993374834324,-0.7170070820905899
9212_01Oct23_042441_01Oct23_044343,2,4,0.14253025601228014,-0.8961087630099812
9212_01Oct23_042441_01Oct23_044343,2,5,0.06504558832768804,-0.7445540487431914
9212_01Oct23_042441_01Oct23_044343,2,6,0.17166137676180931,-0.7374238675145923
9212_01Oct23_042441_01Oct23_044343,2,7,0.19067143942225526,-0.80597499786874
9212_01Oct23_042441_01Oct23_044343,2,8,0.21510547055964932,-0.788736534461737
9212_01Oct23_042441_01Oct23_044343,2,9,0.26867624144897884,-0.9506398981200935
9212_01Oct23_042441_01Oct23_044343,2,10,0.2989158282848892,-0.7175284623536088
9212_01Oct23_042441_01Oct23_044343,2,11,0.24703197956697429,-0.9250671435223935
9212_01Oct23_042441_01Oct23_044343,2,12,0.40608627307569745,-0.9158021641984845
9212_01Oct23_042441_01Oct23_044343,2,13,0.399542734431031,-0.9220559991638964
9212_01Oct23_042441_01Oct23_044343,2,14,0.4513370650881615,-0.7804935696366792
9212_01Oct23_042441_01Oct23_044343,2,15,0.5477839806387805,-0.8767199369219651
9212_01Oct23_042441_01Oct23_044343,2,16,0.5212000909660044,-0.755314135795009
9212_01Oct23_042441_01Oct23_044343,2,17,0.5008904213781327,-0.8581586363519134
9212_01Oct23_042441_01Oct23_044343,2,18,0.4758685319007604,-0.6739072214249422
9212_01Oct23_042441_01Oct23_044343,2,19,0.46360193335582445,-0.5876276741264425
9212_01Oct23_042441_01Oct23_044343,2,20,0.3579932091291028,-0.6549682591738097
9212_01Oct23_042441_01Oct23_044343,2,21,0.15141953885458512,-0.7116307713334671
9212_01Oct23_042441_01Oct23_044343,2,22,0.12056127596084991,-0.8117675134423491
9212_01Oct23_042441_01Oct23_044343,2,23,0.14478727073203507,-0.5587803317432873
9212_01Oct23_042441_01Oct23_044343,2,24,-0.020910623974713886,-0.5217877419910824
