scan_name,plane,scan_point,correction_x,correction_y
9212_01Oct23_020644_01Oct23_022335,2,0,-0.020790819591401388,0.26841879036442023
9212_01Oct23_020644_01Oct23_022335,2,1,-0.5234858305569536,0.21694576347204544
9212_01Oct23_020644_01Oct23_022335,2,2,-0.8734751892597938,0.17927701193392703
9212_01Oct23_020644_01Oct23_022335,2,3,-0.8312405187971759,0.08447565797536011
9212_01Oct23_020644_01Oct23_022335,2,4,-0.9028623387919155,0.059145904319983296
9212_01Oct23_020644_01Oct23_022335,2,5,-0.8693712892279479,-0.012840816267679134
9212_01Oct23_020644_01Oct23_022335,2,6,-0.8165938550801708,-0.008563336265092607
9212_01Oct23_020644_01Oct23_022335,2,7,-1.1069477041381128,0.0046977476883987325
9212_01Oct23_020644_01Oct23_022335,2,8,-0.998531629302149,-0.009396923050746457
9212_01Oct23_020644_01Oct23_022335,2,9,-1.0488876505752691,-0.02253363826186768
9212_01Oct23_020644_01Oct23_022335,2,10,-1.0017100110608148,-0.022519335152488888
9212_01Oct23_020644_01Oct23_022335,2,11,-1.1649338858568332,-0.020158780337140757
9212_01Oct23_020644_01Oct23_022335,2,12,-0.9240954842953402,-0.034112014470965644
9212_01Oct23_020644_01Oct23_022335,2,13,-0.7700491279327695,-0.025575182562910994
9212_01Oct23_020644_01Oct23_022335,2,14,-0.7243682845571465,-0.015887135499073054
9212_01Oct23_020644_01Oct23_022335,2,15,-0.5541333304835728,0.027246595682457356
9212_01Oct23_020644_01Oct23_022335,2,16,-0.6695864870818157,-0.03432764115186447
9212_01Oct23_020644_01Oct23_022335,2,17,-0.5006542691702482,-0.060928450362515645
9212_01Oct23_020644_01Oct23_022335,2,18,-0.6209242701140927,-0.05075425567102734
9212_01Oct23_020644_01Oct23_022335,2,19,-0.4919705929947449,-0.1320867346372761
9212_01Oct23_020644_01Oct23_022335,2,20,-0.698257879229669,-0.19836081668573743
9212_01Oct23_020644_01Oct23_022335,2,21,-0.700108430948379,-0.24099576214544158
9212_01Oct23_020644_01Oct23_022335,2,22,-0.6171446532125952,-0.24275584795236463
9212_01Oct23_020644_01Oct23_022335,2,23,-0.7283949091728901,-0.3590405987226505
9212_01Oct23_020644_01Oct23_022335,2,24,-0.6177496380117969,-0.3548320122150898
9212_01Oct23_042441_01Oct23_044343,1,0,-0.2309911460282449,0.19474877340569835
9212_01Oct23_042441_01Oct23_044343,1,1,-0.5877333820964586,0.03270817753446117
9212_01Oct23_042441_01Oct23_044343,1,2,-0.5187630726532708,-0.13841589176895353
9212_01Oct23_042441_01Oct23_044343,1,3,-0.656724722427511,-0.3168219853526233
9212_01Oct23_042441_01Oct23_044343,1,4,-0.6792064205709825,-0.46077185503622414
9212_01Oct23_042441_01Oct23_044343,1,5,-0.5254931975843049,-0.5503065801991475
9212_01Oct23_042441_01Oct23_044343,1,6,-0.3348971342755219,-0.6107593239082023
9212_01Oct23_042441_01Oct23_044343,1,7,-0.43493532450151684,-0.7345537374364942
9212_01Oct23_042441_01Oct23_044343,1,8,-0.343688865532564,-0.7801414062832132
9212_01Oct23_042441_01Oct23_044343,1,9,-0.1377541474550381,-0.7963708663582929
9212_01Oct23_042441_01Oct23_044343,1,10,-0.1803024228470163,-0.693978005977674
9212_01Oct23_042441_01Oct23_044343,1,11,-1.3653048998159911,0.023656459259720413
9212_01Oct23_042441_01Oct23_044343,1,12,-1.6808690689512715,0.06751098120564061
9212_01Oct23_042441_01Oct23_044343,1,13,-1.6728512502214785,0.09863364518885064
9212_01Oct23_042441_01Oct23_044343,1,14,-1.6921076870178107,0.1279056859470664
9212_01Oct23_042441_01Oct23_044343,1,15,-1.7940320080410375,0.15070329190044746
9212_01Oct23_042441_01Oct23_044343,1,16,-1.6940933359945072,0.2300194178046887
9212_01Oct23_042441_01Oct23_044343,1,17,-1.5548678667631453,0.23354959514545837
9212_01Oct23_042441_01Oct23_044343,1,18,-1.6575779856436297,0.18867384796560777
9212_01Oct23_042441_01Oct23_044343,1,19,-1.423606270225579,0.1455846481635973
9212_01Oct23_042441_01Oct23_044343,1,20,-1.2628625726363167,0.10233541206198223
9212_01Oct23_042441_01Oct23_044343,1,21,-1.1374570206784882,0.01443081526813586
9212_01Oct23_042441_01Oct23_044343,1,22,-0.901797055135864,-0.04280879612974435
9212_01Oct23_042441_01Oct23_044343,1,23,-0.6919828436779407,-0.13095499227982152
9212_01Oct23_042441_01Oct23_044343,1,24,-0.7443153298294647,-0.21397874034454
9212_01Oct23_042441_01Oct23_044343,2,0,0.14429134071296262,-0.017309764795712945
9212_01Oct23_042441_01Oct23_044343,2,1,0.03171103882523393,-0.2412239057250562
9212_01Oct23_042441_01Oct23_044343,2,2,0.09722492484346927,-0.3653534297732297
9212_01Oct23_042441_01Oct23_044343,2,3,0.1324677846547987,-0.2683116255957907
9212_01Oct23_042441_01Oct23_044343,2,4,0.14227333777611031,-0.399539754275282
9212_01Oct23_042441_01Oct23_044343,2,5,0.06476255340141997,-0.19750696143052554
9212_01Oct23_042441_01Oct23_044343,2,6,0.1713547838719569,-0.14484418275268265
9212_01Oct23_042441_01Oct23_044343,2,7,0.19035077349110094,-0.18619507900381402
9212_01Oct23_042441_01Oct23_044343,2,8,0.2147896685568015,-0.1783575677974554
9212_01Oct23_042441_01Oct23_044343,2,9,0.26839376081610933,-0.4046641435691712
9212_01Oct23_042441_01Oct23_044343,2,10,0.29870053645504824,-0.30141455729733657
9212_01Oct23_042441_01Oct23_044343,2,11,0.24691495315586218,-0.6988796613566192
9212_01Oct23_042441_01Oct23_044343,2,12,0.40608627307569745,-0.9158021641984845
9212_01Oct23_042441_01Oct23_044343,2,13,0.3996597608421431,-1.1482434813296707
9212_01Oct23_042441_01Oct23_044343,2,14,0.4515523569180025,-1.1966074746929514
9212_01Oct23_042441_01Oct23_044343,2,15,0.54806646127165,-1.4226956914728874
9212_01Oct23_042441_01Oct23_044343,2,16,0.5215158929688523,-1.3656931024592904
9212_01Oct23_042441_01Oct23_044343,2,17,0.5012110873092869,-1.4779385552168394
9212_01Oct23_042441_01Oct23_044343,2,18,0.47617512479061275,-1.266486906186852
9212_01Oct23_042441_01Oct23_044343,2,19,0.4638849682820925,-1.1346747614391084
9212_01Oct23_042441_01Oct23_044343,2,20,0.3582501273652727,-1.151537267908509
9212_01Oct23_042441_01Oct23_044343,2,21,0.15165168794812967,-1.1603262278282664
9212_01Oct23_042441_01Oct23_044343,2,22,0.12077158376129475,-1.2182483361077232
9212_01Oct23_042441_01Oct23_044343,2,23,0.14497890525400345,-0.9291696276991293
9212_01Oct23_042441_01Oct23_044343,2,24,-0.020734830000337295,-0.8615605852858726
